VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundFile,SoundMST_File,GS_File,SoundCorrect,Correct2,SoundType,,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.149235,0,25,25,25,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.268425,0,26,26,26,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/TAI_SA_GI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.301435,0,27,27,27,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2.335295,0,28,28,28,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.650435,0,29,29,29,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.99338,0,30,30,30,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.617915,0,31,31,31,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.927585,0,32,32,32,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3.417575,0,33,33,33,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.339935,0,34,34,34,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.085235,0,35,35,35,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GI_SA_TAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.417275,0,36,36,36,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.518415,0,37,37,37,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/LI_KAY_BA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2354,0,38,38,38,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.656185,0,39,39,39,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.226675,0,40,40,40,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.583885,0,41,41,41,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/PU_DAY_MO.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.567555,0,42,42,42,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.452665,0,43,43,43,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.949715,0,44,44,44,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GI_TAI_SA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.23397,0,45,45,45,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2.404465,0,46,46,46,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/WAI_RO_JU.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.96852,0,47,47,47,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.31821,0,48,48,48,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.649765,0,49,49,49,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.66749,0,50,50,50,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/SA_TAI_GI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.38642,0,51,51,51,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.590815,0,52,52,52,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/PU_MO_DAY.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.45159,0,53,53,53,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.89164,0,54,54,54,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.052085,0,55,55,55,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/SA_GI_TAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.4633,0,56,56,56,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.77225,0,57,57,57,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.385645,0,58,58,58,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.488765,0,59,59,59,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/ZO_RAI_FU.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.48192,0,60,60,60,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.459515,0,61,61,61,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.418805,0,62,62,62,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/TAI_GI_SA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3.60922,0,63,63,63,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.81984,0,64,64,64,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAY_PU_MO.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.615825,0,65,65,65,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.498375,0,66,66,66,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.03158,0,67,67,67,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.75288,0,68,68,68,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/SI_VAI_CHU.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.601875,0,69,69,69,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.86834,0,70,70,70,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.55192,0,71,71,71,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAI_FU_ZO.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.35231,0,72,72,72,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.499815,0,73,73,73,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.575205,0,74,74,74,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.19644,0,75,75,75,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/MO_PU_DAY.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.49935,0,76,76,76,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.847395,0,77,77,77,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.384775,0,78,78,78,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/NO_WA_BAY.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.568655,0,79,79,79,1,2,NEW,NEW,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.618375,0,80,80,80,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.650175,0,81,81,81,1,1,OLD,OLD,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAI_ZO_FU.wav,, 5d331b4c9ce6590019010930,2021-03-24_08h08.31.283,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3.73524,0,82,82,82,1,2,NEW,SIMILAR,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
