VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,Age,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundMST_File,SoundCorrect,Correct2,SoundType,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,GS_File,GS_Type,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Fireworks.wav,1,1,OLD,B,,,2,0,0.929,0,46,46,46,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Donkey.wav,2,3,NEW,B,,,2,1,0.523,0,47,47,47,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Howl.wav,2,3,NEW,B,,,2,1,0.427,0,48,48,48,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Thunder_A.wav,1,1,OLD,B,,,2,0,0.504,0,49,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Whistle_C.wav,2,2,SIMILAR,B,,,2,1,0.453,0,50,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Helicopter_A.wav,2,3,NEW,B,,,2,1,0.539,0,51,51,51,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Dog_F.wav,2,2,SIMILAR,B,,,2,1,0.655,0,52,52,52,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Horse.wav,2,3,NEW,B,,,2,1,0.555,0,53,53,53,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Chomp_A.wav,2,3,NEW,B,,,2,1,0.504,0,54,54,54,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,1,1,OLD,B,,,1,1,0.509,0,55,55,55,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Clap_C.wav,2,2,SIMILAR,B,,,1,0,0.472,0,56,56,56,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Crow_B.wav,2,3,NEW,B,,,2,1,0.491,0,57,57,57,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Growl_H.wav,2,2,SIMILAR,B,,,1,0,0.608,0,58,58,58,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Printer.wav,2,3,NEW,B,,,2,1,0.556,0,59,59,59,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cello.wav,1,1,OLD,B,,,1,1,0.439,0,60,60,60,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Snore_E.wav,2,2,SIMILAR,B,,,1,0,0.691,0,61,61,61,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/CarStart_E.wav,2,3,NEW,B,,,2,1,0.454,0,62,62,62,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Goat_C.wav,2,2,SIMILAR,B,,,2,1,0.707,0,63,63,63,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Coin_E.wav,2,2,SIMILAR,B,,,2,1,0.54,0,64,64,64,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Howl.wav,1,1,OLD,B,,,1,1,0.469,0,65,65,65,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,1,1,OLD,B,,,1,1,0.308,0,66,66,66,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Mosquito_B.wav,1,1,OLD,B,,,2,0,0.379,0,67,67,67,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Droplet_B.wav,2,3,NEW,B,,,2,1,0.539,0,68,68,68,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Donkey.wav,1,1,OLD,B,,,1,1,0.505,0,69,69,69,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,2,3,NEW,B,,,2,1,0.521,0,70,70,70,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Bagpipe.wav,1,1,OLD,B,,,1,1,0.456,0,71,71,71,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,2,3,NEW,B,,,1,0,0.507,0,72,72,72,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Helicopter_A.wav,1,1,OLD,B,,,2,0,0.776,0,73,73,73,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Camera.wav,2,3,NEW,B,,,2,1,1.04,0,74,74,74,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Steam.wav,2,3,NEW,B,,,2,1,0.639,0,75,75,75,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Horse.wav,1,1,OLD,B,,,2,0,0.79,0,76,76,76,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Elephant_C.wav,2,3,NEW,B,,,2,1,0.488,0,77,77,77,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Printer.wav,1,1,OLD,B,,,1,1,0.423,0,78,78,78,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Crow_A.wav,2,2,SIMILAR,B,,,1,0,0.706,0,79,79,79,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Bubbles_A.wav,2,3,NEW,B,,,2,1,0.473,0,80,80,80,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Chomp_C.wav,2,2,SIMILAR,B,,,2,1,0.572,0,81,81,81,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Airhorn.wav,2,3,NEW,B,,,2,1,0.523,0,82,82,82,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Writing_A.wav,2,3,NEW,B,,,2,1,1.625,0,83,83,83,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cuckoo_A.wav,2,3,NEW,B,,,2,1,0.556,0,84,84,84,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,2,3,NEW,B,,,2,1,1.293,0,85,85,85,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/CarStart_D.wav,2,2,SIMILAR,B,,,2,1,0.505,0,86,86,86,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Baby_F.wav,2,3,NEW,B,,,2,1,1.108,0,87,87,87,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,2,3,NEW,B,,,2,1,0.522,0,88,88,88,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Droplet_B.wav,1,1,OLD,B,,,2,0,0.422,0,89,89,89,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,1,1,OLD,B,,,1,1,0.538,0,90,90,90,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/PaperRip.wav,2,3,NEW,B,,,2,1,0.543,0,91,91,91,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Mosquito_B.wav,1,1,OLD,B,,,1,1,0.405,0,92,92,92,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Trumpet_B.wav,2,3,NEW,B,,,2,1,0.411,0,93,93,93,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,2,3,NEW,B,,,2,1,0.724,0,94,94,94,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Elephant_A.wav,2,2,SIMILAR,B,,,1,0,0.509,0,95,95,95,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Sneeze_B.wav,2,3,NEW,B,,,2,1,0.555,0,96,96,96,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Camera.wav,1,1,OLD,B,,,1,1,0.511,0,97,97,97,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,2,3,NEW,B,,,2,1,0.489,0,98,98,98,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Steam.wav,1,1,OLD,B,,,1,1,0.454,0,99,99,99,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Writing_C.wav,2,2,SIMILAR,B,,,2,1,0.473,0,100,100,100,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,1,1,OLD,B,,,1,1,0.472,0,101,101,101,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Slurp.wav,2,3,NEW,B,,,2,1,0.555,0,102,102,102,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/Baby_E.wav,2,2,SIMILAR,B,,,1,0,0.84,0,103,103,103,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d096a5687e03b000176305c,58,2021-03-25_05h30.54.495,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundMST/DialTone.wav,2,3,NEW,B,,,2,1,0.407,0,104,104,104,1,,,,,,,,,,,,,,,,,,,,,,,,
